id,source,referenceId,counterparty,amount,currency,date,description,type,category
B2-BNK-140,BANK,"SET2-PAY-2026-0828-1","Synthetix AI",54060.00,INR,2026-06-16,"NEFT/RTGS/UPI deposit - Synthetix AI",CREDIT,"Services"
B2-BNK-141,BANK,"SET2-PAY-2026-0829-2","Lumina Analytics",58765.50,INR,2026-06-19,"NEFT/RTGS/UPI deposit - Lumina Analytics",CREDIT,"Accounts Receivable"
B2-BNK-142,BANK,"SET2-PAY-2026-0829-3","Beacon Ventures",63471.00,INR,2026-06-22,"NEFT/RTGS/UPI deposit - Beacon Ventures",CREDIT,"SaaS Revenue"
B2-BNK-143,BANK,"SET2-PAY-2026-0829-4","Strata Peak",68176.50,INR,2026-06-25,"NEFT/RTGS/UPI deposit - Strata Peak",CREDIT,"Consulting"
B2-BNK-144,BANK,"SET2-PAY-2026-0829-5","Prism Logic",72226.06,INR,2026-06-01,"Net incoming transfer (0.9% bank charges deducted)",DEBIT,"License Revenue"
B2-BNK-145,BANK,"SET2-PAY-2026-0829-1","OmniScale Inc",77587.50,INR,2026-06-04,"NEFT/RTGS/UPI deposit - OmniScale Inc",CREDIT,"Enterprise Contract"
B2-BNK-146,BANK,"SET2-PAY-2026-0830-2","Vortex Digital",82293.00,INR,2026-06-07,"NEFT/RTGS/UPI deposit - Vortex Digital",CREDIT,"Support Fees"
B2-BNK-147,BANK,"SET2-PAY-2026-0830-3","Atlas Cloud",83390.00,INR,2026-06-10,"NEFT/RTGS/UPI deposit - Atlas Cloud",CREDIT,"Project Payment"
B2-BNK-148,BANK,"SET2-PAY-2026-0830-4","Helix Software",88095.50,INR,2026-06-13,"NEFT/RTGS/UPI deposit - Helix Software",CREDIT,"Wire Transfer"
B2-BNK-149,BANK,"SET2-PAY-2026-0830-5","Sierra Financial",92801.00,INR,2026-06-16,"NEFT/RTGS/UPI deposit - Sierra Financial",CREDIT,"Vendor Payment"
B2-BNK-150,BANK,"","Unknown Remitter",97506.50,INR,2026-06-19,"Unidentified incoming wire transfer",CREDIT,"Services"
B2-BNK-151,BANK,"SET2-PAY-2026-0831-2","Lumina Analytics",102212.00,INR,2026-06-22,"NEFT/RTGS/UPI deposit - Lumina Analytics",CREDIT,"Accounts Receivable"
B2-BNK-152,BANK,"SET2-PAY-2026-0831-3","Beacon Ventures",101571.63,INR,2026-06-25,"Short payment under dispute",CREDIT,"SaaS Revenue"
B2-BNK-153,BANK,"SET2-PAY-2026-0831-4","Strata Peak",111623.00,INR,2026-06-01,"NEFT/RTGS/UPI deposit - Strata Peak",CREDIT,"Consulting"
B2-BNK-154,BANK,"SET2-PAY-2026-0831-5","Prism Logic",112720.00,INR,2026-06-04,"NEFT/RTGS/UPI deposit - Prism Logic",CREDIT,"License Revenue"
B2-BNK-155,BANK,"SET2-PAY-2026-0831-1","OmniScale Inc",117425.50,INR,2026-06-07,"NEFT/RTGS/UPI deposit - OmniScale Inc",CREDIT,"Enterprise Contract"
B2-BNK-156,BANK,"SET2-PAY-2026-0832-2","Vortex Digital",121031.82,INR,2026-06-10,"Net incoming transfer (0.9% bank charges deducted)",CREDIT,"Support Fees"
B2-BNK-157,BANK,"SET2-PAY-2026-0832-3","Atlas Cloud",126836.50,INR,2026-06-13,"NEFT/RTGS/UPI deposit - Atlas Cloud",CREDIT,"Project Payment"
B2-BNK-158,BANK,"SET2-PAY-2026-0832-4","Helix Software",131542.00,INR,2026-06-16,"NEFT/RTGS/UPI deposit - Helix Software",CREDIT,"Wire Transfer"
B2-BNK-159,BANK,"SET2-PAY-2026-0832-5","Sierra Financial",136247.50,INR,2026-06-19,"NEFT/RTGS/UPI deposit - Sierra Financial",CREDIT,"Vendor Payment"
B2-BNK-160,BANK,"SET2-PAY-2026-0832-1","Synthetix AI",140953.00,INR,2026-06-22,"NEFT/RTGS/UPI deposit - Synthetix AI",CREDIT,"Services"
B2-BNK-161,BANK,"SET2-PAY-2026-0833-2","Lumina Analytics",142050.00,INR,2026-06-25,"NEFT/RTGS/UPI deposit - Lumina Analytics",CREDIT,"Accounts Receivable"
B2-BNK-162,BANK,"SET2-PAY-2026-0833-3","Beacon Ventures",146755.50,INR,2026-06-01,"NEFT/RTGS/UPI deposit - Beacon Ventures",DEBIT,"SaaS Revenue"
B2-BNK-163,BANK,"SET2-PAY-2026-0833-4","Strata Peak",151461.00,INR,2026-06-04,"NEFT/RTGS/UPI deposit - Strata Peak",CREDIT,"Consulting"
B2-BNK-164,BANK,"SET2-PAY-2026-0833-5","Prism Logic",156166.50,INR,2026-06-07,"NEFT/RTGS/UPI deposit - Prism Logic",CREDIT,"License Revenue"
B2-BNK-165,BANK,"SET2-PAY-2026-0833-1","OmniScale Inc",160872.00,INR,2026-06-08,"Settlement lag (±1-2 days)",CREDIT,"Enterprise Contract"
B2-INV-001,INVOICE,"SET2-PAY-2026-0801-2","Lumina Analytics",22165.50,INR,2026-06-04,"INV-B2-001 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-002,INVOICE,"SET2-PAY-2026-0801-3","Beacon Ventures",26871.00,INR,2026-06-07,"INV-B2-002 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-003,INVOICE,"SET2-PAY-2026-0801-4","Strata Peak",31576.50,INR,2026-06-10,"INV-B2-003 Consulting",CREDIT,"Consulting"
B2-INV-004,INVOICE,"SET2-PAY-2026-0801-5","Prism Logic",36282.00,INR,2026-06-13,"INV-B2-004 License Revenue",CREDIT,"License Revenue"
B2-INV-005,INVOICE,"SET2-PAY-2026-0801-1","OmniScale Inc",40987.50,INR,2026-06-16,"INV-B2-005 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-006,INVOICE,"SET2-PAY-2026-0802-2","Vortex Digital",45693.00,INR,2026-06-19,"INV-B2-006 Support Fees",CREDIT,"Support Fees"
B2-INV-007,INVOICE,"SET2-PAY-2026-0802-3","Atlas Cloud",46790.00,INR,2026-06-22,"INV-B2-007 Project Payment",CREDIT,"Project Payment"
B2-INV-008,INVOICE,"SET2-PAY-2026-0802-4","Helix Software",51495.50,INR,2026-06-25,"INV-B2-008 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-009,INVOICE,"SET2-PAY-2026-0802-5","Sierra Financial",56201.00,INR,2026-06-01,"INV-B2-009 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-010,INVOICE,"SET2-PAY-2026-0802-1","Synthetix AI",60906.50,INR,2026-06-04,"INV-B2-010 Services",CREDIT,"Services"
B2-INV-011,INVOICE,"SET2-PAY-2026-0803-2","Lumina Analytics",65612.00,INR,2026-06-07,"INV-B2-011 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-012,INVOICE,"SET2-PAY-2026-0803-3","Beacon Ventures",70317.50,INR,2026-06-10,"INV-B2-012 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-013,INVOICE,"SET2-PAY-2026-0803-4","Strata Peak",75023.00,INR,2026-06-13,"INV-B2-013 Consulting",CREDIT,"Consulting"
B2-INV-014,INVOICE,"SET2-PAY-2026-0803-5","Prism Logic",76120.00,INR,2026-06-13,"INV-B2-014 License Revenue",CREDIT,"License Revenue"
B2-INV-015,INVOICE,"SET2-PAY-2026-0803-1","OmniScale Inc",80825.50,INR,2026-06-19,"INV-B2-015 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-016,INVOICE,"SET2-PAY-2026-0804-2","Vortex Digital",85531.00,INR,2026-06-22,"INV-B2-016 Support Fees",CREDIT,"Support Fees"
B2-INV-017,INVOICE,"SET2-PAY-2026-0804-3","Atlas Cloud",90236.50,INR,2026-06-25,"INV-B2-017 Project Payment",CREDIT,"Project Payment"
B2-INV-018,INVOICE,"SET2-PAY-2026-0804-4","Helix Software",94942.00,INR,2026-06-01,"INV-B2-018 Wire Transfer",DEBIT,"Wire Transfer"
B2-INV-019,INVOICE,"SET2-PAY-2026-0804-5","Sierra Financial",99647.50,INR,2026-06-04,"INV-B2-019 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-020,INVOICE,"SET2-PAY-2026-0804-1","Synthetix AI",104353.00,INR,2026-06-07,"INV-B2-020 Services",CREDIT,"Services"
B2-INV-021,INVOICE,"SET2-PAY-2026-0805-2","Lumina Analytics",105450.00,INR,2026-06-10,"INV-B2-021 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-022,INVOICE,"SET2-PAY-2026-0805-3","Beacon Ventures",123374.16,INR,2026-06-13,"INV-B2-022 amended GST amount",CREDIT,"SaaS Revenue"
B2-INV-023,INVOICE,"SET2-PAY-2026-0805-4","Strata Peak",114861.00,INR,2026-06-16,"INV-B2-023 Consulting",CREDIT,"Consulting"
B2-INV-024,INVOICE,"SET2-PAY-2026-0805-5","Prism Logic",119566.50,INR,2026-06-19,"INV-B2-024 License Revenue",CREDIT,"License Revenue"
B2-INV-025,INVOICE,"SET2-PAY-2026-0805-1","OmniScale Inc",124272.00,INR,2026-06-22,"INV-B2-025 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-026,INVOICE,"SET2-PAY-2026-0806-2","Vortex Digital",128977.50,INR,2026-06-25,"INV-B2-026 Support Fees",CREDIT,"Support Fees"
B2-INV-027,INVOICE,"SET2-PAY-2026-0806-3","Atlas Cloud",133683.00,GBP,2026-06-01,"INV-B2-027 foreign bill (GBP)",CREDIT,"Project Payment"
B2-INV-028,INVOICE,"SET2-PAY-2026-0806-4","Helix Software",134780.00,INR,2026-06-01,"INV-B2-028 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-029,INVOICE,"SET2-PAY-2026-0806-5","Sierra Financial",139485.50,INR,2026-06-07,"INV-B2-029 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-030,INVOICE,"SET2-PAY-2026-0806-1","Synthetix AI",144191.00,INR,2026-06-10,"INV-B2-030 Services",CREDIT,"Services"
B2-INV-031,INVOICE,"SET2-PAY-2026-0807-2","Lumina Analytics",148896.50,INR,2026-06-13,"INV-B2-031 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-032,INVOICE,"SET2-PAY-2026-0807-3","Beacon Ventures",153602.00,INR,2026-06-16,"INV-B2-032 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-033,INVOICE,"","Strata Peak",158307.50,INR,2026-06-19,"INV-B2-033 missing GST/Tax reference",CREDIT,"Consulting"
B2-INV-034,INVOICE,"SET2-PAY-2026-0807-5","Prism Logic",163013.00,INR,2026-06-22,"INV-B2-034 License Revenue",CREDIT,"License Revenue"
B2-INV-035,INVOICE,"SET2-PAY-2026-0807-1","OmniScale Inc",164110.00,INR,2026-06-25,"INV-B2-035 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-036,INVOICE,"SET2-PAY-2026-0808-2","Vortex Digital",168815.50,INR,2026-06-01,"INV-B2-036 Support Fees",DEBIT,"Support Fees"
B2-INV-037,INVOICE,"SET2-PAY-2026-0808-3","Atlas Cloud",173521.00,INR,2026-06-04,"INV-B2-037 Project Payment",CREDIT,"Project Payment"
B2-INV-038,INVOICE,"SET2-PAY-2026-0808-4","Helix Software",178226.50,INR,2026-06-07,"INV-B2-038 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-039,INVOICE,"SET2-PAY-2026-0808-5","Sierra Financial",182932.00,INR,2026-06-10,"INV-B2-039 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-040,INVOICE,"SET2-PAY-2026-0808-1","Synthetix AI",187637.50,INR,2026-07-15,"INV-B2-040 future dated invoice",CREDIT,"Services"
B2-INV-041,INVOICE,"SET2-PAY-2026-0809-2","Lumina Analytics",192343.00,INR,2026-06-16,"INV-B2-041 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-042,INVOICE,"SET2-PAY-2026-0809-3","Beacon Ventures",193440.00,INR,2026-06-16,"INV-B2-042 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-043,INVOICE,"SET2-PAY-2026-0809-4","Strata Peak",198145.50,INR,2026-06-22,"INV-B2-043 Consulting",CREDIT,"Consulting"
B2-INV-044,INVOICE,"SET2-PAY-2026-0809-5","Prism Logic",227193.12,INR,2026-06-25,"INV-B2-044 amended GST amount",CREDIT,"License Revenue"
B2-INV-045,INVOICE,"SET2-PAY-2026-0809-1","OmniScale Inc",207556.50,INR,2026-06-01,"INV-B2-045 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-046,INVOICE,"SET2-PAY-2026-0810-2","Vortex Digital",212262.00,INR,2026-06-04,"INV-B2-046 Support Fees",CREDIT,"Support Fees"
B2-INV-047,INVOICE,"SET2-PAY-2026-0810-3","Atlas Cloud",216967.50,INR,2026-06-07,"INV-B2-047 Project Payment",CREDIT,"Project Payment"
B2-INV-048,INVOICE,"SET2-PAY-2026-0810-4","Helix Software",221673.00,INR,2026-06-10,"INV-B2-048 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-049,INVOICE,"SET2-PAY-2026-0810-5","Sierra Financial",222770.00,INR,2026-06-13,"INV-B2-049 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-050,INVOICE,"SET2-PAY-2026-0810-1","Synthetix AI",227475.50,INR,2026-06-16,"INV-B2-050 Services",CREDIT,"Services"
B2-INV-051,INVOICE,"SET2-PAY-2026-0811-2","Lumina Analytics",232181.00,INR,2026-06-19,"INV-B2-051 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-052,INVOICE,"SET2-PAY-2026-0811-3","Beacon Ventures",236886.50,INR,2026-06-22,"INV-B2-052 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-053,INVOICE,"SET2-PAY-2026-0811-4","Strata Peak",241592.00,INR,2026-06-25,"INV-B2-053 Consulting",CREDIT,"Consulting"
B2-INV-054,INVOICE,"SET2-PAY-2026-0811-5","Prism Logic",246297.50,EUR,2026-06-01,"INV-B2-054 foreign bill (EUR)",DEBIT,"License Revenue"
B2-INV-055,INVOICE,"SET2-PAY-2026-0811-1","OmniScale Inc",251003.00,INR,2026-06-04,"INV-B2-055 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-056,INVOICE,"SET2-PAY-2026-0812-2","Vortex Digital",252100.00,INR,2026-06-04,"INV-B2-056 Support Fees",CREDIT,"Support Fees"
B2-INV-057,INVOICE,"SET2-PAY-2026-0812-3","Atlas Cloud",256805.50,INR,2026-06-10,"INV-B2-057 Project Payment",CREDIT,"Project Payment"
B2-INV-058,INVOICE,"SET2-PAY-2026-0812-4","Helix Software",261511.00,INR,2026-06-13,"INV-B2-058 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-059,INVOICE,"SET2-PAY-2026-0812-5","Sierra Financial",266216.50,INR,2026-06-16,"INV-B2-059 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-060,INVOICE,"SET2-PAY-2026-0812-1","Synthetix AI",270922.00,INR,2026-06-19,"INV-B2-060 Services",CREDIT,"Services"
B2-INV-061,INVOICE,"SET2-PAY-2026-0813-2","Lumina Analytics",275627.50,INR,2026-06-22,"INV-B2-061 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-062,INVOICE,"SET2-PAY-2026-0813-3","Beacon Ventures",280333.00,INR,2026-06-25,"INV-B2-062 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-063,INVOICE,"SET2-PAY-2026-0813-4","Strata Peak",281430.00,INR,2026-06-01,"INV-B2-063 Consulting",CREDIT,"Consulting"
B2-INV-064,INVOICE,"SET2-PAY-2026-0813-5","Prism Logic",286135.50,INR,2026-06-04,"INV-B2-064 License Revenue",CREDIT,"License Revenue"
B2-INV-065,INVOICE,"SET2-PAY-2026-0813-1","OmniScale Inc",290841.00,INR,2026-06-07,"INV-B2-065 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-066,INVOICE,"","Vortex Digital",295546.50,INR,2026-06-10,"INV-B2-066 missing GST/Tax reference",CREDIT,"Support Fees"
B2-INV-067,INVOICE,"SET2-PAY-2026-0814-3","Atlas Cloud",300252.00,INR,2026-06-13,"INV-B2-067 Project Payment",CREDIT,"Project Payment"
B2-INV-068,INVOICE,"SET2-PAY-2026-0814-4","Helix Software",304957.50,INR,2026-06-16,"INV-B2-068 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-069,INVOICE,"SET2-PAY-2026-0814-5","Sierra Financial",309663.00,INR,2026-06-19,"INV-B2-069 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-070,INVOICE,"SET2-PAY-2026-0814-1","Synthetix AI",310760.00,INR,2026-06-19,"INV-B2-070 Services",CREDIT,"Services"
B2-INV-071,INVOICE,"SET2-PAY-2026-0815-2","Lumina Analytics",315465.50,INR,2026-06-25,"INV-B2-071 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-072,INVOICE,"SET2-PAY-2026-0815-3","Beacon Ventures",320171.00,INR,2026-06-01,"INV-B2-072 SaaS Revenue",DEBIT,"SaaS Revenue"
B2-INV-073,INVOICE,"SET2-PAY-2026-0815-4","Strata Peak",324876.50,INR,2026-06-04,"INV-B2-073 Consulting",CREDIT,"Consulting"
B2-INV-074,INVOICE,"SET2-PAY-2026-0815-5","Prism Logic",329582.00,INR,2026-06-07,"INV-B2-074 License Revenue",CREDIT,"License Revenue"
B2-INV-075,INVOICE,"SET2-PAY-2026-0815-1","OmniScale Inc",334287.50,INR,2026-06-10,"INV-B2-075 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-076,INVOICE,"SET2-PAY-2026-0816-2","Vortex Digital",338993.00,INR,2026-06-13,"INV-B2-076 Support Fees",CREDIT,"Support Fees"
B2-INV-077,INVOICE,"SET2-PAY-2026-0816-3","Atlas Cloud",340090.00,INR,2026-06-16,"INV-B2-077 Project Payment",CREDIT,"Project Payment"
B2-INV-078,INVOICE,"SET2-PAY-2026-0816-4","Helix Software",344795.50,INR,2026-06-19,"INV-B2-078 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-079,INVOICE,"SET2-PAY-2026-0816-5","Sierra Financial",349501.00,INR,2026-06-22,"INV-B2-079 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-080,INVOICE,"SET2-PAY-2026-0816-1","Synthetix AI",354206.50,INR,2026-07-15,"INV-B2-080 future dated invoice",CREDIT,"Services"
B2-INV-081,INVOICE,"SET2-PAY-2026-0817-2","Lumina Analytics",358912.00,GBP,2026-06-01,"INV-B2-081 foreign bill (GBP)",CREDIT,"Accounts Receivable"
B2-INV-082,INVOICE,"SET2-PAY-2026-0817-3","Beacon Ventures",363617.50,INR,2026-06-04,"INV-B2-082 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-083,INVOICE,"SET2-PAY-2026-0817-4","Strata Peak",368323.00,INR,2026-06-07,"INV-B2-083 Consulting",CREDIT,"Consulting"
B2-INV-084,INVOICE,"SET2-PAY-2026-0817-5","Prism Logic",369420.00,INR,2026-06-07,"INV-B2-084 License Revenue",CREDIT,"License Revenue"
B2-INV-085,INVOICE,"SET2-PAY-2026-0817-1","OmniScale Inc",374125.50,INR,2026-06-13,"INV-B2-085 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-086,INVOICE,"SET2-PAY-2026-0818-2","Vortex Digital",378831.00,INR,2026-06-16,"INV-B2-086 Support Fees",CREDIT,"Support Fees"
B2-INV-087,INVOICE,"SET2-PAY-2026-0818-3","Atlas Cloud",383536.50,INR,2026-06-19,"INV-B2-087 Project Payment",CREDIT,"Project Payment"
B2-INV-088,INVOICE,"SET2-PAY-2026-0818-4","Helix Software",434831.04,INR,2026-06-22,"INV-B2-088 amended GST amount",CREDIT,"Wire Transfer"
B2-INV-089,INVOICE,"SET2-PAY-2026-0818-5","Sierra Financial",392947.50,INR,2026-06-25,"INV-B2-089 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-090,INVOICE,"SET2-PAY-2026-0818-1","Synthetix AI",397653.00,INR,2026-06-01,"INV-B2-090 Services",DEBIT,"Services"
B2-INV-091,INVOICE,"SET2-PAY-2026-0819-2","Lumina Analytics",398750.00,INR,2026-06-04,"INV-B2-091 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-092,INVOICE,"SET2-PAY-2026-0819-3","Beacon Ventures",403455.50,INR,2026-06-07,"INV-B2-092 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-093,INVOICE,"SET2-PAY-2026-0819-4","Strata Peak",408161.00,INR,2026-06-10,"INV-B2-093 Consulting",CREDIT,"Consulting"
B2-INV-094,INVOICE,"SET2-PAY-2026-0819-5","Prism Logic",412866.50,INR,2026-06-13,"INV-B2-094 License Revenue",CREDIT,"License Revenue"
B2-INV-095,INVOICE,"SET2-PAY-2026-0819-1","OmniScale Inc",417572.00,INR,2026-06-16,"INV-B2-095 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-096,INVOICE,"SET2-PAY-2026-0820-2","Vortex Digital",422277.50,INR,2026-06-19,"INV-B2-096 Support Fees",CREDIT,"Support Fees"
B2-INV-097,INVOICE,"SET2-PAY-2026-0820-3","Atlas Cloud",426983.00,INR,2026-06-22,"INV-B2-097 Project Payment",CREDIT,"Project Payment"
B2-INV-098,INVOICE,"SET2-PAY-2026-0820-4","Helix Software",428080.00,INR,2026-06-22,"INV-B2-098 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-099,INVOICE,"","Sierra Financial",432785.50,INR,2026-06-01,"INV-B2-099 missing GST/Tax reference",CREDIT,"Vendor Payment"
B2-INV-100,INVOICE,"SET2-PAY-2026-0820-1","Synthetix AI",437491.00,INR,2026-06-04,"INV-B2-100 Services",CREDIT,"Services"
B2-INV-101,INVOICE,"SET2-PAY-2026-0821-2","Lumina Analytics",442196.50,INR,2026-06-07,"INV-B2-101 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-102,INVOICE,"SET2-PAY-2026-0821-3","Beacon Ventures",446902.00,INR,2026-06-10,"INV-B2-102 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-103,INVOICE,"SET2-PAY-2026-0821-4","Strata Peak",451607.50,INR,2026-06-13,"INV-B2-103 Consulting",CREDIT,"Consulting"
B2-INV-104,INVOICE,"SET2-PAY-2026-0821-5","Prism Logic",456313.00,INR,2026-06-16,"INV-B2-104 License Revenue",CREDIT,"License Revenue"
B2-INV-105,INVOICE,"SET2-PAY-2026-0821-1","OmniScale Inc",457410.00,INR,2026-06-19,"INV-B2-105 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-106,INVOICE,"SET2-PAY-2026-0822-2","Vortex Digital",462115.50,INR,2026-06-22,"INV-B2-106 Support Fees",CREDIT,"Support Fees"
B2-INV-107,INVOICE,"SET2-PAY-2026-0822-3","Atlas Cloud",466821.00,INR,2026-06-25,"INV-B2-107 Project Payment",CREDIT,"Project Payment"
B2-INV-108,INVOICE,"SET2-PAY-2026-0822-4","Helix Software",471526.50,EUR,2026-06-01,"INV-B2-108 foreign bill (EUR)",DEBIT,"Wire Transfer"
B2-INV-109,INVOICE,"SET2-PAY-2026-0822-5","Sierra Financial",476232.00,INR,2026-06-04,"INV-B2-109 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-110,INVOICE,"SET2-PAY-2026-0822-1","Synthetix AI",538650.00,INR,2026-06-07,"INV-B2-110 amended GST amount",CREDIT,"Services"
B2-INV-111,INVOICE,"SET2-PAY-2026-0823-2","Lumina Analytics",485643.00,INR,2026-06-10,"INV-B2-111 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-112,INVOICE,"SET2-PAY-2026-0823-3","Beacon Ventures",486740.00,INR,2026-06-10,"INV-B2-112 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-113,INVOICE,"SET2-PAY-2026-0823-4","Strata Peak",491445.50,INR,2026-06-16,"INV-B2-113 Consulting",CREDIT,"Consulting"
B2-INV-114,INVOICE,"SET2-PAY-2026-0823-5","Prism Logic",496151.00,INR,2026-06-19,"INV-B2-114 License Revenue",CREDIT,"License Revenue"
B2-INV-115,INVOICE,"SET2-PAY-2026-0823-1","OmniScale Inc",500856.50,INR,2026-06-22,"INV-B2-115 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-116,INVOICE,"SET2-PAY-2026-0824-2","Vortex Digital",505562.00,INR,2026-06-25,"INV-B2-116 Support Fees",CREDIT,"Support Fees"
B2-INV-117,INVOICE,"SET2-PAY-2026-0824-3","Atlas Cloud",510267.50,INR,2026-06-01,"INV-B2-117 Project Payment",CREDIT,"Project Payment"
B2-INV-118,INVOICE,"SET2-PAY-2026-0824-4","Helix Software",514973.00,INR,2026-06-04,"INV-B2-118 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-119,INVOICE,"SET2-PAY-2026-0824-5","Sierra Financial",516070.00,INR,2026-06-07,"INV-B2-119 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-120,INVOICE,"SET2-PAY-2026-0824-1","Synthetix AI",520775.50,INR,2026-07-15,"INV-B2-120 future dated invoice",CREDIT,"Services"
B2-INV-121,INVOICE,"SET2-PAY-2026-0825-2","Lumina Analytics",525481.00,INR,2026-06-13,"INV-B2-121 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-122,INVOICE,"SET2-PAY-2026-0825-3","Beacon Ventures",530186.50,INR,2026-06-16,"INV-B2-122 SaaS Revenue",CREDIT,"SaaS Revenue"
B2-INV-123,INVOICE,"SET2-PAY-2026-0825-4","Strata Peak",534892.00,INR,2026-06-19,"INV-B2-123 Consulting",CREDIT,"Consulting"
B2-INV-124,INVOICE,"SET2-PAY-2026-0825-5","Prism Logic",539597.50,INR,2026-06-22,"INV-B2-124 License Revenue",CREDIT,"License Revenue"
B2-INV-125,INVOICE,"SET2-PAY-2026-0825-1","OmniScale Inc",544303.00,INR,2026-06-25,"INV-B2-125 Enterprise Contract",CREDIT,"Enterprise Contract"
B2-INV-126,INVOICE,"SET2-PAY-2026-0826-2","Vortex Digital",545400.00,INR,2026-06-01,"INV-B2-126 Support Fees",DEBIT,"Support Fees"
B2-INV-127,INVOICE,"SET2-PAY-2026-0826-3","Atlas Cloud",550105.50,INR,2026-06-04,"INV-B2-127 Project Payment",CREDIT,"Project Payment"
B2-INV-128,INVOICE,"SET2-PAY-2026-0826-4","Helix Software",554811.00,INR,2026-06-07,"INV-B2-128 Wire Transfer",CREDIT,"Wire Transfer"
B2-INV-129,INVOICE,"SET2-PAY-2026-0826-5","Sierra Financial",559516.50,INR,2026-06-10,"INV-B2-129 Vendor Payment",CREDIT,"Vendor Payment"
B2-INV-130,INVOICE,"SET2-PAY-2026-0826-1","Synthetix AI",564222.00,INR,2026-06-13,"INV-B2-130 Services",CREDIT,"Services"
B2-INV-131,INVOICE,"SET2-PAY-2026-0827-2","Lumina Analytics",18927.50,INR,2026-06-16,"INV-B2-131 Accounts Receivable",CREDIT,"Accounts Receivable"
B2-INV-132,INVOICE,"","Beacon Ventures",23633.00,INR,2026-06-19,"INV-B2-132 missing GST/Tax reference",CREDIT,"SaaS Revenue"
B2-INV-133,INVOICE,"SET2-PAY-2026-0827-4","Strata Peak",24730.00,INR,2026-06-22,"INV-B2-133 Consulting",CREDIT,"Consulting"
B2-INV-134,INVOICE,"SET2-PAY-2026-0827-5","Prism Logic",29435.50,INR,2026-06-25,"INV-B2-134 License Revenue",CREDIT,"License Revenue"
B2-INV-135,INVOICE,"SET2-PAY-2026-0827-1","OmniScale Inc",34141.00,GBP,2026-06-01,"INV-B2-135 foreign bill (GBP)",CREDIT,"Enterprise Contract"
B2-INV-136,INVOICE,"SET2-PAY-2026-0828-2","Vortex Digital",38846.50,INR,2026-06-04,"INV-B2-136 Support Fees",CREDIT,"Support Fees"
