id,source,referenceId,counterparty,amount,currency,date,description,type,category
B5-BNK-136,BANK,"SET5-PAY-2026-0828-2","Square Point",42536.50,INR,2026-11-04,"NEFT/RTGS/UPI deposit - Square Point",CREDIT,"Support Fees"
B5-BNK-137,BANK,"SET5-PAY-2026-0828-3","Klarna Bank AB",47242.00,INR,2026-11-07,"NEFT/RTGS/UPI deposit - Klarna Bank AB",CREDIT,"Project Payment"
B5-BNK-138,BANK,"SET5-PAY-2026-0828-4","PayPal Merchant",51947.50,INR,2026-11-10,"NEFT/RTGS/UPI deposit - PayPal Merchant",CREDIT,"Wire Transfer"
B5-BNK-139,BANK,"SET5-PAY-2026-0828-5","Plaid Services",56653.00,INR,2026-11-13,"NEFT/RTGS/UPI deposit - Plaid Services",CREDIT,"Vendor Payment"
B5-BNK-140,BANK,"SET5-PAY-2026-0828-1","Brex Enterprise",57750.00,INR,2026-11-16,"NEFT/RTGS/UPI deposit - Brex Enterprise",CREDIT,"Services"
B5-BNK-141,BANK,"SET5-PAY-2026-0829-2","ApexFintech Corp",62455.50,INR,2026-11-19,"NEFT/RTGS/UPI deposit - ApexFintech Corp",CREDIT,"Accounts Receivable"
B5-BNK-142,BANK,"SET5-PAY-2026-0829-3","StripePay Ltd",67161.00,INR,2026-11-22,"NEFT/RTGS/UPI deposit - StripePay Ltd",CREDIT,"SaaS Revenue"
B5-BNK-143,BANK,"SET5-PAY-2026-0829-4","Adyen Global",71866.50,INR,2026-11-25,"NEFT/RTGS/UPI deposit - Adyen Global",CREDIT,"Consulting"
B5-BNK-144,BANK,"SET5-PAY-2026-0829-5","Oracle NetSuite",75882.85,INR,2026-11-01,"Net incoming transfer (0.9% bank charges deducted)",DEBIT,"License Revenue"
B5-BNK-145,BANK,"SET5-PAY-2026-0829-1","SAP Cloud AG",81277.50,INR,2026-11-04,"NEFT/RTGS/UPI deposit - SAP Cloud AG",CREDIT,"Enterprise Contract"
B5-BNK-146,BANK,"SET5-PAY-2026-0830-2","Square Point",85983.00,INR,2026-11-07,"NEFT/RTGS/UPI deposit - Square Point",CREDIT,"Support Fees"
B5-BNK-147,BANK,"SET5-PAY-2026-0830-3","Klarna Bank AB",87080.00,INR,2026-11-10,"NEFT/RTGS/UPI deposit - Klarna Bank AB",CREDIT,"Project Payment"
B5-BNK-148,BANK,"SET5-PAY-2026-0830-4","PayPal Merchant",91785.50,INR,2026-11-13,"NEFT/RTGS/UPI deposit - PayPal Merchant",CREDIT,"Wire Transfer"
B5-BNK-149,BANK,"SET5-PAY-2026-0830-5","Plaid Services",96491.00,INR,2026-11-16,"NEFT/RTGS/UPI deposit - Plaid Services",CREDIT,"Vendor Payment"
B5-BNK-150,BANK,"","Unknown Remitter",101196.50,INR,2026-11-19,"Unidentified incoming wire transfer",CREDIT,"Services"
B5-BNK-151,BANK,"SET5-PAY-2026-0831-2","ApexFintech Corp",105902.00,INR,2026-11-22,"NEFT/RTGS/UPI deposit - ApexFintech Corp",CREDIT,"Accounts Receivable"
B5-BNK-152,BANK,"SET5-PAY-2026-0831-3","StripePay Ltd",105077.13,INR,2026-11-25,"Short payment under dispute",CREDIT,"SaaS Revenue"
B5-BNK-153,BANK,"SET5-PAY-2026-0831-4","Adyen Global",115313.00,INR,2026-11-01,"NEFT/RTGS/UPI deposit - Adyen Global",CREDIT,"Consulting"
B5-BNK-154,BANK,"SET5-PAY-2026-0831-5","Oracle NetSuite",116410.00,INR,2026-11-04,"NEFT/RTGS/UPI deposit - Oracle NetSuite",CREDIT,"License Revenue"
B5-BNK-155,BANK,"SET5-PAY-2026-0831-1","SAP Cloud AG",121115.50,INR,2026-11-07,"NEFT/RTGS/UPI deposit - SAP Cloud AG",CREDIT,"Enterprise Contract"
B5-BNK-156,BANK,"SET5-PAY-2026-0832-2","Square Point",124688.61,INR,2026-11-10,"Net incoming transfer (0.9% bank charges deducted)",CREDIT,"Support Fees"
B5-BNK-157,BANK,"SET5-PAY-2026-0832-3","Klarna Bank AB",130526.50,INR,2026-11-13,"NEFT/RTGS/UPI deposit - Klarna Bank AB",CREDIT,"Project Payment"
B5-BNK-158,BANK,"SET5-PAY-2026-0832-4","PayPal Merchant",135232.00,INR,2026-11-16,"NEFT/RTGS/UPI deposit - PayPal Merchant",CREDIT,"Wire Transfer"
B5-BNK-159,BANK,"SET5-PAY-2026-0832-5","Plaid Services",139937.50,INR,2026-11-19,"NEFT/RTGS/UPI deposit - Plaid Services",CREDIT,"Vendor Payment"
B5-BNK-160,BANK,"SET5-PAY-2026-0832-1","Brex Enterprise",144643.00,INR,2026-11-22,"NEFT/RTGS/UPI deposit - Brex Enterprise",CREDIT,"Services"
B5-BNK-161,BANK,"SET5-PAY-2026-0833-2","ApexFintech Corp",145740.00,INR,2026-11-25,"NEFT/RTGS/UPI deposit - ApexFintech Corp",CREDIT,"Accounts Receivable"
B5-BNK-162,BANK,"SET5-PAY-2026-0833-3","StripePay Ltd",150445.50,INR,2026-11-01,"NEFT/RTGS/UPI deposit - StripePay Ltd",DEBIT,"SaaS Revenue"
B5-BNK-163,BANK,"SET5-PAY-2026-0833-4","Adyen Global",155151.00,INR,2026-11-04,"NEFT/RTGS/UPI deposit - Adyen Global",CREDIT,"Consulting"
B5-BNK-164,BANK,"SET5-PAY-2026-0833-5","Oracle NetSuite",159856.50,INR,2026-11-07,"NEFT/RTGS/UPI deposit - Oracle NetSuite",CREDIT,"License Revenue"
B5-BNK-165,BANK,"SET5-PAY-2026-0833-1","SAP Cloud AG",164562.00,INR,2026-11-08,"Settlement lag (±1-2 days)",CREDIT,"Enterprise Contract"
B5-INV-001,INVOICE,"SET5-PAY-2026-0801-2","ApexFintech Corp",25855.50,INR,2026-11-04,"INV-B5-001 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-002,INVOICE,"SET5-PAY-2026-0801-3","StripePay Ltd",30561.00,INR,2026-11-07,"INV-B5-002 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-003,INVOICE,"SET5-PAY-2026-0801-4","Adyen Global",35266.50,INR,2026-11-10,"INV-B5-003 Consulting",CREDIT,"Consulting"
B5-INV-004,INVOICE,"SET5-PAY-2026-0801-5","Oracle NetSuite",39972.00,INR,2026-11-13,"INV-B5-004 License Revenue",CREDIT,"License Revenue"
B5-INV-005,INVOICE,"SET5-PAY-2026-0801-1","SAP Cloud AG",44677.50,INR,2026-11-16,"INV-B5-005 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-006,INVOICE,"SET5-PAY-2026-0802-2","Square Point",49383.00,INR,2026-11-19,"INV-B5-006 Support Fees",CREDIT,"Support Fees"
B5-INV-007,INVOICE,"SET5-PAY-2026-0802-3","Klarna Bank AB",50480.00,INR,2026-11-22,"INV-B5-007 Project Payment",CREDIT,"Project Payment"
B5-INV-008,INVOICE,"SET5-PAY-2026-0802-4","PayPal Merchant",55185.50,INR,2026-11-25,"INV-B5-008 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-009,INVOICE,"SET5-PAY-2026-0802-5","Plaid Services",59891.00,INR,2026-11-01,"INV-B5-009 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-010,INVOICE,"SET5-PAY-2026-0802-1","Brex Enterprise",64596.50,INR,2026-11-04,"INV-B5-010 Services",CREDIT,"Services"
B5-INV-011,INVOICE,"SET5-PAY-2026-0803-2","ApexFintech Corp",69302.00,INR,2026-11-07,"INV-B5-011 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-012,INVOICE,"SET5-PAY-2026-0803-3","StripePay Ltd",74007.50,INR,2026-11-10,"INV-B5-012 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-013,INVOICE,"SET5-PAY-2026-0803-4","Adyen Global",78713.00,INR,2026-11-13,"INV-B5-013 Consulting",CREDIT,"Consulting"
B5-INV-014,INVOICE,"SET5-PAY-2026-0803-5","Oracle NetSuite",79810.00,INR,2026-11-13,"INV-B5-014 License Revenue",CREDIT,"License Revenue"
B5-INV-015,INVOICE,"SET5-PAY-2026-0803-1","SAP Cloud AG",84515.50,INR,2026-11-19,"INV-B5-015 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-016,INVOICE,"SET5-PAY-2026-0804-2","Square Point",89221.00,INR,2026-11-22,"INV-B5-016 Support Fees",CREDIT,"Support Fees"
B5-INV-017,INVOICE,"SET5-PAY-2026-0804-3","Klarna Bank AB",93926.50,INR,2026-11-25,"INV-B5-017 Project Payment",CREDIT,"Project Payment"
B5-INV-018,INVOICE,"SET5-PAY-2026-0804-4","PayPal Merchant",98632.00,INR,2026-11-01,"INV-B5-018 Wire Transfer",DEBIT,"Wire Transfer"
B5-INV-019,INVOICE,"SET5-PAY-2026-0804-5","Plaid Services",103337.50,INR,2026-11-04,"INV-B5-019 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-020,INVOICE,"SET5-PAY-2026-0804-1","Brex Enterprise",108043.00,INR,2026-11-07,"INV-B5-020 Services",CREDIT,"Services"
B5-INV-021,INVOICE,"SET5-PAY-2026-0805-2","ApexFintech Corp",109140.00,INR,2026-11-10,"INV-B5-021 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-022,INVOICE,"SET5-PAY-2026-0805-3","StripePay Ltd",127506.96,INR,2026-11-13,"INV-B5-022 amended GST amount",CREDIT,"SaaS Revenue"
B5-INV-023,INVOICE,"SET5-PAY-2026-0805-4","Adyen Global",118551.00,INR,2026-11-16,"INV-B5-023 Consulting",CREDIT,"Consulting"
B5-INV-024,INVOICE,"SET5-PAY-2026-0805-5","Oracle NetSuite",123256.50,INR,2026-11-19,"INV-B5-024 License Revenue",CREDIT,"License Revenue"
B5-INV-025,INVOICE,"SET5-PAY-2026-0805-1","SAP Cloud AG",127962.00,INR,2026-11-22,"INV-B5-025 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-026,INVOICE,"SET5-PAY-2026-0806-2","Square Point",132667.50,INR,2026-11-25,"INV-B5-026 Support Fees",CREDIT,"Support Fees"
B5-INV-027,INVOICE,"SET5-PAY-2026-0806-3","Klarna Bank AB",137373.00,GBP,2026-11-01,"INV-B5-027 foreign bill (GBP)",CREDIT,"Project Payment"
B5-INV-028,INVOICE,"SET5-PAY-2026-0806-4","PayPal Merchant",138470.00,INR,2026-11-01,"INV-B5-028 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-029,INVOICE,"SET5-PAY-2026-0806-5","Plaid Services",143175.50,INR,2026-11-07,"INV-B5-029 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-030,INVOICE,"SET5-PAY-2026-0806-1","Brex Enterprise",147881.00,INR,2026-11-10,"INV-B5-030 Services",CREDIT,"Services"
B5-INV-031,INVOICE,"SET5-PAY-2026-0807-2","ApexFintech Corp",152586.50,INR,2026-11-13,"INV-B5-031 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-032,INVOICE,"SET5-PAY-2026-0807-3","StripePay Ltd",157292.00,INR,2026-11-16,"INV-B5-032 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-033,INVOICE,"","Adyen Global",161997.50,INR,2026-11-19,"INV-B5-033 missing GST/Tax reference",CREDIT,"Consulting"
B5-INV-034,INVOICE,"SET5-PAY-2026-0807-5","Oracle NetSuite",166703.00,INR,2026-11-22,"INV-B5-034 License Revenue",CREDIT,"License Revenue"
B5-INV-035,INVOICE,"SET5-PAY-2026-0807-1","SAP Cloud AG",167800.00,INR,2026-11-25,"INV-B5-035 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-036,INVOICE,"SET5-PAY-2026-0808-2","Square Point",172505.50,INR,2026-11-01,"INV-B5-036 Support Fees",DEBIT,"Support Fees"
B5-INV-037,INVOICE,"SET5-PAY-2026-0808-3","Klarna Bank AB",177211.00,INR,2026-11-04,"INV-B5-037 Project Payment",CREDIT,"Project Payment"
B5-INV-038,INVOICE,"SET5-PAY-2026-0808-4","PayPal Merchant",181916.50,INR,2026-11-07,"INV-B5-038 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-039,INVOICE,"SET5-PAY-2026-0808-5","Plaid Services",186622.00,INR,2026-11-10,"INV-B5-039 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-040,INVOICE,"SET5-PAY-2026-0808-1","Brex Enterprise",191327.50,INR,2026-12-15,"INV-B5-040 future dated invoice",CREDIT,"Services"
B5-INV-041,INVOICE,"SET5-PAY-2026-0809-2","ApexFintech Corp",196033.00,INR,2026-11-16,"INV-B5-041 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-042,INVOICE,"SET5-PAY-2026-0809-3","StripePay Ltd",197130.00,INR,2026-11-16,"INV-B5-042 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-043,INVOICE,"SET5-PAY-2026-0809-4","Adyen Global",201835.50,INR,2026-11-22,"INV-B5-043 Consulting",CREDIT,"Consulting"
B5-INV-044,INVOICE,"SET5-PAY-2026-0809-5","Oracle NetSuite",231325.92,INR,2026-11-25,"INV-B5-044 amended GST amount",CREDIT,"License Revenue"
B5-INV-045,INVOICE,"SET5-PAY-2026-0809-1","SAP Cloud AG",211246.50,INR,2026-11-01,"INV-B5-045 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-046,INVOICE,"SET5-PAY-2026-0810-2","Square Point",215952.00,INR,2026-11-04,"INV-B5-046 Support Fees",CREDIT,"Support Fees"
B5-INV-047,INVOICE,"SET5-PAY-2026-0810-3","Klarna Bank AB",220657.50,INR,2026-11-07,"INV-B5-047 Project Payment",CREDIT,"Project Payment"
B5-INV-048,INVOICE,"SET5-PAY-2026-0810-4","PayPal Merchant",225363.00,INR,2026-11-10,"INV-B5-048 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-049,INVOICE,"SET5-PAY-2026-0810-5","Plaid Services",226460.00,INR,2026-11-13,"INV-B5-049 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-050,INVOICE,"SET5-PAY-2026-0810-1","Brex Enterprise",231165.50,INR,2026-11-16,"INV-B5-050 Services",CREDIT,"Services"
B5-INV-051,INVOICE,"SET5-PAY-2026-0811-2","ApexFintech Corp",235871.00,INR,2026-11-19,"INV-B5-051 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-052,INVOICE,"SET5-PAY-2026-0811-3","StripePay Ltd",240576.50,INR,2026-11-22,"INV-B5-052 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-053,INVOICE,"SET5-PAY-2026-0811-4","Adyen Global",245282.00,INR,2026-11-25,"INV-B5-053 Consulting",CREDIT,"Consulting"
B5-INV-054,INVOICE,"SET5-PAY-2026-0811-5","Oracle NetSuite",249987.50,EUR,2026-11-01,"INV-B5-054 foreign bill (EUR)",DEBIT,"License Revenue"
B5-INV-055,INVOICE,"SET5-PAY-2026-0811-1","SAP Cloud AG",254693.00,INR,2026-11-04,"INV-B5-055 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-056,INVOICE,"SET5-PAY-2026-0812-2","Square Point",255790.00,INR,2026-11-04,"INV-B5-056 Support Fees",CREDIT,"Support Fees"
B5-INV-057,INVOICE,"SET5-PAY-2026-0812-3","Klarna Bank AB",260495.50,INR,2026-11-10,"INV-B5-057 Project Payment",CREDIT,"Project Payment"
B5-INV-058,INVOICE,"SET5-PAY-2026-0812-4","PayPal Merchant",265201.00,INR,2026-11-13,"INV-B5-058 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-059,INVOICE,"SET5-PAY-2026-0812-5","Plaid Services",269906.50,INR,2026-11-16,"INV-B5-059 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-060,INVOICE,"SET5-PAY-2026-0812-1","Brex Enterprise",274612.00,INR,2026-11-19,"INV-B5-060 Services",CREDIT,"Services"
B5-INV-061,INVOICE,"SET5-PAY-2026-0813-2","ApexFintech Corp",279317.50,INR,2026-11-22,"INV-B5-061 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-062,INVOICE,"SET5-PAY-2026-0813-3","StripePay Ltd",284023.00,INR,2026-11-25,"INV-B5-062 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-063,INVOICE,"SET5-PAY-2026-0813-4","Adyen Global",285120.00,INR,2026-11-01,"INV-B5-063 Consulting",CREDIT,"Consulting"
B5-INV-064,INVOICE,"SET5-PAY-2026-0813-5","Oracle NetSuite",289825.50,INR,2026-11-04,"INV-B5-064 License Revenue",CREDIT,"License Revenue"
B5-INV-065,INVOICE,"SET5-PAY-2026-0813-1","SAP Cloud AG",294531.00,INR,2026-11-07,"INV-B5-065 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-066,INVOICE,"","Square Point",299236.50,INR,2026-11-10,"INV-B5-066 missing GST/Tax reference",CREDIT,"Support Fees"
B5-INV-067,INVOICE,"SET5-PAY-2026-0814-3","Klarna Bank AB",303942.00,INR,2026-11-13,"INV-B5-067 Project Payment",CREDIT,"Project Payment"
B5-INV-068,INVOICE,"SET5-PAY-2026-0814-4","PayPal Merchant",308647.50,INR,2026-11-16,"INV-B5-068 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-069,INVOICE,"SET5-PAY-2026-0814-5","Plaid Services",313353.00,INR,2026-11-19,"INV-B5-069 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-070,INVOICE,"SET5-PAY-2026-0814-1","Brex Enterprise",314450.00,INR,2026-11-19,"INV-B5-070 Services",CREDIT,"Services"
B5-INV-071,INVOICE,"SET5-PAY-2026-0815-2","ApexFintech Corp",319155.50,INR,2026-11-25,"INV-B5-071 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-072,INVOICE,"SET5-PAY-2026-0815-3","StripePay Ltd",323861.00,INR,2026-11-01,"INV-B5-072 SaaS Revenue",DEBIT,"SaaS Revenue"
B5-INV-073,INVOICE,"SET5-PAY-2026-0815-4","Adyen Global",328566.50,INR,2026-11-04,"INV-B5-073 Consulting",CREDIT,"Consulting"
B5-INV-074,INVOICE,"SET5-PAY-2026-0815-5","Oracle NetSuite",333272.00,INR,2026-11-07,"INV-B5-074 License Revenue",CREDIT,"License Revenue"
B5-INV-075,INVOICE,"SET5-PAY-2026-0815-1","SAP Cloud AG",337977.50,INR,2026-11-10,"INV-B5-075 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-076,INVOICE,"SET5-PAY-2026-0816-2","Square Point",342683.00,INR,2026-11-13,"INV-B5-076 Support Fees",CREDIT,"Support Fees"
B5-INV-077,INVOICE,"SET5-PAY-2026-0816-3","Klarna Bank AB",343780.00,INR,2026-11-16,"INV-B5-077 Project Payment",CREDIT,"Project Payment"
B5-INV-078,INVOICE,"SET5-PAY-2026-0816-4","PayPal Merchant",348485.50,INR,2026-11-19,"INV-B5-078 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-079,INVOICE,"SET5-PAY-2026-0816-5","Plaid Services",353191.00,INR,2026-11-22,"INV-B5-079 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-080,INVOICE,"SET5-PAY-2026-0816-1","Brex Enterprise",357896.50,INR,2026-12-15,"INV-B5-080 future dated invoice",CREDIT,"Services"
B5-INV-081,INVOICE,"SET5-PAY-2026-0817-2","ApexFintech Corp",362602.00,GBP,2026-11-01,"INV-B5-081 foreign bill (GBP)",CREDIT,"Accounts Receivable"
B5-INV-082,INVOICE,"SET5-PAY-2026-0817-3","StripePay Ltd",367307.50,INR,2026-11-04,"INV-B5-082 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-083,INVOICE,"SET5-PAY-2026-0817-4","Adyen Global",372013.00,INR,2026-11-07,"INV-B5-083 Consulting",CREDIT,"Consulting"
B5-INV-084,INVOICE,"SET5-PAY-2026-0817-5","Oracle NetSuite",373110.00,INR,2026-11-07,"INV-B5-084 License Revenue",CREDIT,"License Revenue"
B5-INV-085,INVOICE,"SET5-PAY-2026-0817-1","SAP Cloud AG",377815.50,INR,2026-11-13,"INV-B5-085 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-086,INVOICE,"SET5-PAY-2026-0818-2","Square Point",382521.00,INR,2026-11-16,"INV-B5-086 Support Fees",CREDIT,"Support Fees"
B5-INV-087,INVOICE,"SET5-PAY-2026-0818-3","Klarna Bank AB",387226.50,INR,2026-11-19,"INV-B5-087 Project Payment",CREDIT,"Project Payment"
B5-INV-088,INVOICE,"SET5-PAY-2026-0818-4","PayPal Merchant",438963.84,INR,2026-11-22,"INV-B5-088 amended GST amount",CREDIT,"Wire Transfer"
B5-INV-089,INVOICE,"SET5-PAY-2026-0818-5","Plaid Services",396637.50,INR,2026-11-25,"INV-B5-089 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-090,INVOICE,"SET5-PAY-2026-0818-1","Brex Enterprise",401343.00,INR,2026-11-01,"INV-B5-090 Services",DEBIT,"Services"
B5-INV-091,INVOICE,"SET5-PAY-2026-0819-2","ApexFintech Corp",402440.00,INR,2026-11-04,"INV-B5-091 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-092,INVOICE,"SET5-PAY-2026-0819-3","StripePay Ltd",407145.50,INR,2026-11-07,"INV-B5-092 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-093,INVOICE,"SET5-PAY-2026-0819-4","Adyen Global",411851.00,INR,2026-11-10,"INV-B5-093 Consulting",CREDIT,"Consulting"
B5-INV-094,INVOICE,"SET5-PAY-2026-0819-5","Oracle NetSuite",416556.50,INR,2026-11-13,"INV-B5-094 License Revenue",CREDIT,"License Revenue"
B5-INV-095,INVOICE,"SET5-PAY-2026-0819-1","SAP Cloud AG",421262.00,INR,2026-11-16,"INV-B5-095 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-096,INVOICE,"SET5-PAY-2026-0820-2","Square Point",425967.50,INR,2026-11-19,"INV-B5-096 Support Fees",CREDIT,"Support Fees"
B5-INV-097,INVOICE,"SET5-PAY-2026-0820-3","Klarna Bank AB",430673.00,INR,2026-11-22,"INV-B5-097 Project Payment",CREDIT,"Project Payment"
B5-INV-098,INVOICE,"SET5-PAY-2026-0820-4","PayPal Merchant",431770.00,INR,2026-11-22,"INV-B5-098 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-099,INVOICE,"","Plaid Services",436475.50,INR,2026-11-01,"INV-B5-099 missing GST/Tax reference",CREDIT,"Vendor Payment"
B5-INV-100,INVOICE,"SET5-PAY-2026-0820-1","Brex Enterprise",441181.00,INR,2026-11-04,"INV-B5-100 Services",CREDIT,"Services"
B5-INV-101,INVOICE,"SET5-PAY-2026-0821-2","ApexFintech Corp",445886.50,INR,2026-11-07,"INV-B5-101 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-102,INVOICE,"SET5-PAY-2026-0821-3","StripePay Ltd",450592.00,INR,2026-11-10,"INV-B5-102 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-103,INVOICE,"SET5-PAY-2026-0821-4","Adyen Global",455297.50,INR,2026-11-13,"INV-B5-103 Consulting",CREDIT,"Consulting"
B5-INV-104,INVOICE,"SET5-PAY-2026-0821-5","Oracle NetSuite",460003.00,INR,2026-11-16,"INV-B5-104 License Revenue",CREDIT,"License Revenue"
B5-INV-105,INVOICE,"SET5-PAY-2026-0821-1","SAP Cloud AG",461100.00,INR,2026-11-19,"INV-B5-105 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-106,INVOICE,"SET5-PAY-2026-0822-2","Square Point",465805.50,INR,2026-11-22,"INV-B5-106 Support Fees",CREDIT,"Support Fees"
B5-INV-107,INVOICE,"SET5-PAY-2026-0822-3","Klarna Bank AB",470511.00,INR,2026-11-25,"INV-B5-107 Project Payment",CREDIT,"Project Payment"
B5-INV-108,INVOICE,"SET5-PAY-2026-0822-4","PayPal Merchant",475216.50,EUR,2026-11-01,"INV-B5-108 foreign bill (EUR)",DEBIT,"Wire Transfer"
B5-INV-109,INVOICE,"SET5-PAY-2026-0822-5","Plaid Services",479922.00,INR,2026-11-04,"INV-B5-109 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-110,INVOICE,"SET5-PAY-2026-0822-1","Brex Enterprise",542782.80,INR,2026-11-07,"INV-B5-110 amended GST amount",CREDIT,"Services"
B5-INV-111,INVOICE,"SET5-PAY-2026-0823-2","ApexFintech Corp",489333.00,INR,2026-11-10,"INV-B5-111 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-112,INVOICE,"SET5-PAY-2026-0823-3","StripePay Ltd",490430.00,INR,2026-11-10,"INV-B5-112 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-113,INVOICE,"SET5-PAY-2026-0823-4","Adyen Global",495135.50,INR,2026-11-16,"INV-B5-113 Consulting",CREDIT,"Consulting"
B5-INV-114,INVOICE,"SET5-PAY-2026-0823-5","Oracle NetSuite",499841.00,INR,2026-11-19,"INV-B5-114 License Revenue",CREDIT,"License Revenue"
B5-INV-115,INVOICE,"SET5-PAY-2026-0823-1","SAP Cloud AG",504546.50,INR,2026-11-22,"INV-B5-115 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-116,INVOICE,"SET5-PAY-2026-0824-2","Square Point",509252.00,INR,2026-11-25,"INV-B5-116 Support Fees",CREDIT,"Support Fees"
B5-INV-117,INVOICE,"SET5-PAY-2026-0824-3","Klarna Bank AB",513957.50,INR,2026-11-01,"INV-B5-117 Project Payment",CREDIT,"Project Payment"
B5-INV-118,INVOICE,"SET5-PAY-2026-0824-4","PayPal Merchant",518663.00,INR,2026-11-04,"INV-B5-118 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-119,INVOICE,"SET5-PAY-2026-0824-5","Plaid Services",519760.00,INR,2026-11-07,"INV-B5-119 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-120,INVOICE,"SET5-PAY-2026-0824-1","Brex Enterprise",524465.50,INR,2026-12-15,"INV-B5-120 future dated invoice",CREDIT,"Services"
B5-INV-121,INVOICE,"SET5-PAY-2026-0825-2","ApexFintech Corp",529171.00,INR,2026-11-13,"INV-B5-121 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-122,INVOICE,"SET5-PAY-2026-0825-3","StripePay Ltd",533876.50,INR,2026-11-16,"INV-B5-122 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-123,INVOICE,"SET5-PAY-2026-0825-4","Adyen Global",538582.00,INR,2026-11-19,"INV-B5-123 Consulting",CREDIT,"Consulting"
B5-INV-124,INVOICE,"SET5-PAY-2026-0825-5","Oracle NetSuite",543287.50,INR,2026-11-22,"INV-B5-124 License Revenue",CREDIT,"License Revenue"
B5-INV-125,INVOICE,"SET5-PAY-2026-0825-1","SAP Cloud AG",547993.00,INR,2026-11-25,"INV-B5-125 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-126,INVOICE,"SET5-PAY-2026-0826-2","Square Point",549090.00,INR,2026-11-01,"INV-B5-126 Support Fees",DEBIT,"Support Fees"
B5-INV-127,INVOICE,"SET5-PAY-2026-0826-3","Klarna Bank AB",553795.50,INR,2026-11-04,"INV-B5-127 Project Payment",CREDIT,"Project Payment"
B5-INV-128,INVOICE,"SET5-PAY-2026-0826-4","PayPal Merchant",558501.00,INR,2026-11-07,"INV-B5-128 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-129,INVOICE,"SET5-PAY-2026-0826-5","Plaid Services",563206.50,INR,2026-11-10,"INV-B5-129 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-130,INVOICE,"SET5-PAY-2026-0826-1","Brex Enterprise",17912.00,INR,2026-11-13,"INV-B5-130 Services",CREDIT,"Services"
