id,source,referenceId,counterparty,amount,currency,date,description,type,category
B1-BNK-134,BANK,"SET1-PAY-2026-0827-5","DataPipe Corp",28205.50,INR,2026-03-25,"NEFT/RTGS/UPI deposit - DataPipe Corp",CREDIT,"License Revenue"
B1-BNK-135,BANK,"SET1-PAY-2026-0827-1","QuantumLeap Systems",32911.00,INR,2026-03-01,"Settlement lag (±1-2 days)",CREDIT,"Enterprise Contract"
B1-BNK-136,BANK,"SET1-PAY-2026-0828-2","NexGen Solutions",37616.50,INR,2026-03-04,"NEFT/RTGS/UPI deposit - NexGen Solutions",CREDIT,"Support Fees"
B1-BNK-137,BANK,"SET1-PAY-2026-0828-3","ClearPath AG",42322.00,INR,2026-03-07,"NEFT/RTGS/UPI deposit - ClearPath AG",CREDIT,"Project Payment"
B1-BNK-138,BANK,"SET1-PAY-2026-0828-4","BlueSky Tech",47027.50,INR,2026-03-10,"NEFT/RTGS/UPI deposit - BlueSky Tech",CREDIT,"Wire Transfer"
B1-BNK-139,BANK,"SET1-PAY-2026-0828-5","Meridian Corp",51733.00,INR,2026-03-13,"NEFT/RTGS/UPI deposit - Meridian Corp",CREDIT,"Vendor Payment"
B1-BNK-140,BANK,"SET1-PAY-2026-0828-1","ZenFlow Inc",52830.00,INR,2026-03-16,"NEFT/RTGS/UPI deposit - ZenFlow Inc",CREDIT,"Services"
B1-BNK-141,BANK,"SET1-PAY-2026-0829-2","Acme Corp",57535.50,INR,2026-03-19,"NEFT/RTGS/UPI deposit - Acme Corp",CREDIT,"Accounts Receivable"
B1-BNK-142,BANK,"SET1-PAY-2026-0829-3","TechStart Inc",62241.00,INR,2026-03-22,"NEFT/RTGS/UPI deposit - TechStart Inc",CREDIT,"SaaS Revenue"
B1-BNK-143,BANK,"SET1-PAY-2026-0829-4","GlobalTrade Ltd",66946.50,INR,2026-03-25,"NEFT/RTGS/UPI deposit - GlobalTrade Ltd",CREDIT,"Consulting"
B1-BNK-144,BANK,"SET1-PAY-2026-0829-5","DataPipe Corp",71007.13,INR,2026-03-01,"Net incoming transfer (0.9% bank charges deducted)",DEBIT,"License Revenue"
B1-BNK-145,BANK,"SET1-PAY-2026-0829-1","QuantumLeap Systems",76357.50,INR,2026-03-04,"NEFT/RTGS/UPI deposit - QuantumLeap Systems",CREDIT,"Enterprise Contract"
B1-BNK-146,BANK,"SET1-PAY-2026-0830-2","NexGen Solutions",81063.00,INR,2026-03-07,"NEFT/RTGS/UPI deposit - NexGen Solutions",CREDIT,"Support Fees"
B1-BNK-147,BANK,"SET1-PAY-2026-0830-3","ClearPath AG",82160.00,INR,2026-03-10,"NEFT/RTGS/UPI deposit - ClearPath AG",CREDIT,"Project Payment"
B1-BNK-148,BANK,"SET1-PAY-2026-0830-4","BlueSky Tech",86865.50,INR,2026-03-13,"NEFT/RTGS/UPI deposit - BlueSky Tech",CREDIT,"Wire Transfer"
B1-BNK-149,BANK,"SET1-PAY-2026-0830-5","Meridian Corp",91571.00,INR,2026-03-16,"NEFT/RTGS/UPI deposit - Meridian Corp",CREDIT,"Vendor Payment"
B1-BNK-150,BANK,"","Unknown Remitter",96276.50,INR,2026-03-19,"Unidentified incoming wire transfer",CREDIT,"Services"
B1-BNK-151,BANK,"SET1-PAY-2026-0831-2","Acme Corp",100982.00,INR,2026-03-22,"NEFT/RTGS/UPI deposit - Acme Corp",CREDIT,"Accounts Receivable"
B1-BNK-152,BANK,"SET1-PAY-2026-0831-3","TechStart Inc",100403.13,INR,2026-03-25,"Short payment under dispute",CREDIT,"SaaS Revenue"
B1-BNK-153,BANK,"SET1-PAY-2026-0831-4","GlobalTrade Ltd",110393.00,INR,2026-03-01,"NEFT/RTGS/UPI deposit - GlobalTrade Ltd",CREDIT,"Consulting"
B1-BNK-154,BANK,"SET1-PAY-2026-0831-5","DataPipe Corp",111490.00,INR,2026-03-04,"NEFT/RTGS/UPI deposit - DataPipe Corp",CREDIT,"License Revenue"
B1-BNK-155,BANK,"SET1-PAY-2026-0831-1","QuantumLeap Systems",116195.50,INR,2026-03-07,"NEFT/RTGS/UPI deposit - QuantumLeap Systems",CREDIT,"Enterprise Contract"
B1-BNK-156,BANK,"SET1-PAY-2026-0832-2","NexGen Solutions",119812.89,INR,2026-03-10,"Net incoming transfer (0.9% bank charges deducted)",CREDIT,"Support Fees"
B1-BNK-157,BANK,"SET1-PAY-2026-0832-3","ClearPath AG",125606.50,INR,2026-03-13,"NEFT/RTGS/UPI deposit - ClearPath AG",CREDIT,"Project Payment"
B1-BNK-158,BANK,"SET1-PAY-2026-0832-4","BlueSky Tech",130312.00,INR,2026-03-16,"NEFT/RTGS/UPI deposit - BlueSky Tech",CREDIT,"Wire Transfer"
B1-BNK-159,BANK,"SET1-PAY-2026-0832-5","Meridian Corp",135017.50,INR,2026-03-19,"NEFT/RTGS/UPI deposit - Meridian Corp",CREDIT,"Vendor Payment"
B1-BNK-160,BANK,"SET1-PAY-2026-0832-1","ZenFlow Inc",139723.00,INR,2026-03-22,"NEFT/RTGS/UPI deposit - ZenFlow Inc",CREDIT,"Services"
B1-BNK-161,BANK,"SET1-PAY-2026-0833-2","Acme Corp",140820.00,INR,2026-03-25,"NEFT/RTGS/UPI deposit - Acme Corp",CREDIT,"Accounts Receivable"
B1-BNK-162,BANK,"SET1-PAY-2026-0833-3","TechStart Inc",145525.50,INR,2026-03-01,"NEFT/RTGS/UPI deposit - TechStart Inc",DEBIT,"SaaS Revenue"
B1-BNK-163,BANK,"SET1-PAY-2026-0833-4","GlobalTrade Ltd",150231.00,INR,2026-03-04,"NEFT/RTGS/UPI deposit - GlobalTrade Ltd",CREDIT,"Consulting"
B1-BNK-164,BANK,"SET1-PAY-2026-0833-5","DataPipe Corp",154936.50,INR,2026-03-07,"NEFT/RTGS/UPI deposit - DataPipe Corp",CREDIT,"License Revenue"
B1-BNK-165,BANK,"SET1-PAY-2026-0833-1","QuantumLeap Systems",159642.00,INR,2026-03-08,"Settlement lag (±1-2 days)",CREDIT,"Enterprise Contract"
B1-INV-001,INVOICE,"SET1-PAY-2026-0801-2","Acme Corp",20935.50,INR,2026-03-04,"INV-B1-001 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-002,INVOICE,"SET1-PAY-2026-0801-3","TechStart Inc",25641.00,INR,2026-03-07,"INV-B1-002 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-003,INVOICE,"SET1-PAY-2026-0801-4","GlobalTrade Ltd",30346.50,INR,2026-03-10,"INV-B1-003 Consulting",CREDIT,"Consulting"
B1-INV-004,INVOICE,"SET1-PAY-2026-0801-5","DataPipe Corp",35052.00,INR,2026-03-13,"INV-B1-004 License Revenue",CREDIT,"License Revenue"
B1-INV-005,INVOICE,"SET1-PAY-2026-0801-1","QuantumLeap Systems",39757.50,INR,2026-03-16,"INV-B1-005 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-006,INVOICE,"SET1-PAY-2026-0802-2","NexGen Solutions",44463.00,INR,2026-03-19,"INV-B1-006 Support Fees",CREDIT,"Support Fees"
B1-INV-007,INVOICE,"SET1-PAY-2026-0802-3","ClearPath AG",45560.00,INR,2026-03-22,"INV-B1-007 Project Payment",CREDIT,"Project Payment"
B1-INV-008,INVOICE,"SET1-PAY-2026-0802-4","BlueSky Tech",50265.50,INR,2026-03-25,"INV-B1-008 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-009,INVOICE,"SET1-PAY-2026-0802-5","Meridian Corp",54971.00,INR,2026-03-01,"INV-B1-009 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-010,INVOICE,"SET1-PAY-2026-0802-1","ZenFlow Inc",59676.50,INR,2026-03-04,"INV-B1-010 Services",CREDIT,"Services"
B1-INV-011,INVOICE,"SET1-PAY-2026-0803-2","Acme Corp",64382.00,INR,2026-03-07,"INV-B1-011 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-012,INVOICE,"SET1-PAY-2026-0803-3","TechStart Inc",69087.50,INR,2026-03-10,"INV-B1-012 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-013,INVOICE,"SET1-PAY-2026-0803-4","GlobalTrade Ltd",73793.00,INR,2026-03-13,"INV-B1-013 Consulting",CREDIT,"Consulting"
B1-INV-014,INVOICE,"SET1-PAY-2026-0803-5","DataPipe Corp",74890.00,INR,2026-03-13,"INV-B1-014 License Revenue",CREDIT,"License Revenue"
B1-INV-015,INVOICE,"SET1-PAY-2026-0803-1","QuantumLeap Systems",79595.50,INR,2026-03-19,"INV-B1-015 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-016,INVOICE,"SET1-PAY-2026-0804-2","NexGen Solutions",84301.00,INR,2026-03-22,"INV-B1-016 Support Fees",CREDIT,"Support Fees"
B1-INV-017,INVOICE,"SET1-PAY-2026-0804-3","ClearPath AG",89006.50,INR,2026-03-25,"INV-B1-017 Project Payment",CREDIT,"Project Payment"
B1-INV-018,INVOICE,"SET1-PAY-2026-0804-4","BlueSky Tech",93712.00,INR,2026-03-01,"INV-B1-018 Wire Transfer",DEBIT,"Wire Transfer"
B1-INV-019,INVOICE,"SET1-PAY-2026-0804-5","Meridian Corp",98417.50,INR,2026-03-04,"INV-B1-019 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-020,INVOICE,"SET1-PAY-2026-0804-1","ZenFlow Inc",103123.00,INR,2026-03-07,"INV-B1-020 Services",CREDIT,"Services"
B1-INV-021,INVOICE,"SET1-PAY-2026-0805-2","Acme Corp",104220.00,INR,2026-03-10,"INV-B1-021 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-022,INVOICE,"SET1-PAY-2026-0805-3","TechStart Inc",121996.56,INR,2026-03-13,"INV-B1-022 amended GST amount",CREDIT,"SaaS Revenue"
B1-INV-023,INVOICE,"SET1-PAY-2026-0805-4","GlobalTrade Ltd",113631.00,INR,2026-03-16,"INV-B1-023 Consulting",CREDIT,"Consulting"
B1-INV-024,INVOICE,"SET1-PAY-2026-0805-5","DataPipe Corp",118336.50,INR,2026-03-19,"INV-B1-024 License Revenue",CREDIT,"License Revenue"
B1-INV-025,INVOICE,"SET1-PAY-2026-0805-1","QuantumLeap Systems",123042.00,INR,2026-03-22,"INV-B1-025 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-026,INVOICE,"SET1-PAY-2026-0806-2","NexGen Solutions",127747.50,INR,2026-03-25,"INV-B1-026 Support Fees",CREDIT,"Support Fees"
B1-INV-027,INVOICE,"SET1-PAY-2026-0806-3","ClearPath AG",132453.00,GBP,2026-03-01,"INV-B1-027 foreign bill (GBP)",CREDIT,"Project Payment"
B1-INV-028,INVOICE,"SET1-PAY-2026-0806-4","BlueSky Tech",133550.00,INR,2026-03-01,"INV-B1-028 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-029,INVOICE,"SET1-PAY-2026-0806-5","Meridian Corp",138255.50,INR,2026-03-07,"INV-B1-029 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-030,INVOICE,"SET1-PAY-2026-0806-1","ZenFlow Inc",142961.00,INR,2026-03-10,"INV-B1-030 Services",CREDIT,"Services"
B1-INV-031,INVOICE,"SET1-PAY-2026-0807-2","Acme Corp",147666.50,INR,2026-03-13,"INV-B1-031 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-032,INVOICE,"SET1-PAY-2026-0807-3","TechStart Inc",152372.00,INR,2026-03-16,"INV-B1-032 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-033,INVOICE,"","GlobalTrade Ltd",157077.50,INR,2026-03-19,"INV-B1-033 missing GST/Tax reference",CREDIT,"Consulting"
B1-INV-034,INVOICE,"SET1-PAY-2026-0807-5","DataPipe Corp",161783.00,INR,2026-03-22,"INV-B1-034 License Revenue",CREDIT,"License Revenue"
B1-INV-035,INVOICE,"SET1-PAY-2026-0807-1","QuantumLeap Systems",162880.00,INR,2026-03-25,"INV-B1-035 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-036,INVOICE,"SET1-PAY-2026-0808-2","NexGen Solutions",167585.50,INR,2026-03-01,"INV-B1-036 Support Fees",DEBIT,"Support Fees"
B1-INV-037,INVOICE,"SET1-PAY-2026-0808-3","ClearPath AG",172291.00,INR,2026-03-04,"INV-B1-037 Project Payment",CREDIT,"Project Payment"
B1-INV-038,INVOICE,"SET1-PAY-2026-0808-4","BlueSky Tech",176996.50,INR,2026-03-07,"INV-B1-038 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-039,INVOICE,"SET1-PAY-2026-0808-5","Meridian Corp",181702.00,INR,2026-03-10,"INV-B1-039 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-040,INVOICE,"SET1-PAY-2026-0808-1","ZenFlow Inc",186407.50,INR,2026-04-15,"INV-B1-040 future dated invoice",CREDIT,"Services"
B1-INV-041,INVOICE,"SET1-PAY-2026-0809-2","Acme Corp",191113.00,INR,2026-03-16,"INV-B1-041 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-042,INVOICE,"SET1-PAY-2026-0809-3","TechStart Inc",192210.00,INR,2026-03-16,"INV-B1-042 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-043,INVOICE,"SET1-PAY-2026-0809-4","GlobalTrade Ltd",196915.50,INR,2026-03-22,"INV-B1-043 Consulting",CREDIT,"Consulting"
B1-INV-044,INVOICE,"SET1-PAY-2026-0809-5","DataPipe Corp",225815.52,INR,2026-03-25,"INV-B1-044 amended GST amount",CREDIT,"License Revenue"
B1-INV-045,INVOICE,"SET1-PAY-2026-0809-1","QuantumLeap Systems",206326.50,INR,2026-03-01,"INV-B1-045 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-046,INVOICE,"SET1-PAY-2026-0810-2","NexGen Solutions",211032.00,INR,2026-03-04,"INV-B1-046 Support Fees",CREDIT,"Support Fees"
B1-INV-047,INVOICE,"SET1-PAY-2026-0810-3","ClearPath AG",215737.50,INR,2026-03-07,"INV-B1-047 Project Payment",CREDIT,"Project Payment"
B1-INV-048,INVOICE,"SET1-PAY-2026-0810-4","BlueSky Tech",220443.00,INR,2026-03-10,"INV-B1-048 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-049,INVOICE,"SET1-PAY-2026-0810-5","Meridian Corp",221540.00,INR,2026-03-13,"INV-B1-049 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-050,INVOICE,"SET1-PAY-2026-0810-1","ZenFlow Inc",226245.50,INR,2026-03-16,"INV-B1-050 Services",CREDIT,"Services"
B1-INV-051,INVOICE,"SET1-PAY-2026-0811-2","Acme Corp",230951.00,INR,2026-03-19,"INV-B1-051 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-052,INVOICE,"SET1-PAY-2026-0811-3","TechStart Inc",235656.50,INR,2026-03-22,"INV-B1-052 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-053,INVOICE,"SET1-PAY-2026-0811-4","GlobalTrade Ltd",240362.00,INR,2026-03-25,"INV-B1-053 Consulting",CREDIT,"Consulting"
B1-INV-054,INVOICE,"SET1-PAY-2026-0811-5","DataPipe Corp",245067.50,EUR,2026-03-01,"INV-B1-054 foreign bill (EUR)",DEBIT,"License Revenue"
B1-INV-055,INVOICE,"SET1-PAY-2026-0811-1","QuantumLeap Systems",249773.00,INR,2026-03-04,"INV-B1-055 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-056,INVOICE,"SET1-PAY-2026-0812-2","NexGen Solutions",250870.00,INR,2026-03-04,"INV-B1-056 Support Fees",CREDIT,"Support Fees"
B1-INV-057,INVOICE,"SET1-PAY-2026-0812-3","ClearPath AG",255575.50,INR,2026-03-10,"INV-B1-057 Project Payment",CREDIT,"Project Payment"
B1-INV-058,INVOICE,"SET1-PAY-2026-0812-4","BlueSky Tech",260281.00,INR,2026-03-13,"INV-B1-058 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-059,INVOICE,"SET1-PAY-2026-0812-5","Meridian Corp",264986.50,INR,2026-03-16,"INV-B1-059 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-060,INVOICE,"SET1-PAY-2026-0812-1","ZenFlow Inc",269692.00,INR,2026-03-19,"INV-B1-060 Services",CREDIT,"Services"
B1-INV-061,INVOICE,"SET1-PAY-2026-0813-2","Acme Corp",274397.50,INR,2026-03-22,"INV-B1-061 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-062,INVOICE,"SET1-PAY-2026-0813-3","TechStart Inc",279103.00,INR,2026-03-25,"INV-B1-062 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-063,INVOICE,"SET1-PAY-2026-0813-4","GlobalTrade Ltd",280200.00,INR,2026-03-01,"INV-B1-063 Consulting",CREDIT,"Consulting"
B1-INV-064,INVOICE,"SET1-PAY-2026-0813-5","DataPipe Corp",284905.50,INR,2026-03-04,"INV-B1-064 License Revenue",CREDIT,"License Revenue"
B1-INV-065,INVOICE,"SET1-PAY-2026-0813-1","QuantumLeap Systems",289611.00,INR,2026-03-07,"INV-B1-065 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-066,INVOICE,"","NexGen Solutions",294316.50,INR,2026-03-10,"INV-B1-066 missing GST/Tax reference",CREDIT,"Support Fees"
B1-INV-067,INVOICE,"SET1-PAY-2026-0814-3","ClearPath AG",299022.00,INR,2026-03-13,"INV-B1-067 Project Payment",CREDIT,"Project Payment"
B1-INV-068,INVOICE,"SET1-PAY-2026-0814-4","BlueSky Tech",303727.50,INR,2026-03-16,"INV-B1-068 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-069,INVOICE,"SET1-PAY-2026-0814-5","Meridian Corp",308433.00,INR,2026-03-19,"INV-B1-069 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-070,INVOICE,"SET1-PAY-2026-0814-1","ZenFlow Inc",309530.00,INR,2026-03-19,"INV-B1-070 Services",CREDIT,"Services"
B1-INV-071,INVOICE,"SET1-PAY-2026-0815-2","Acme Corp",314235.50,INR,2026-03-25,"INV-B1-071 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-072,INVOICE,"SET1-PAY-2026-0815-3","TechStart Inc",318941.00,INR,2026-03-01,"INV-B1-072 SaaS Revenue",DEBIT,"SaaS Revenue"
B1-INV-073,INVOICE,"SET1-PAY-2026-0815-4","GlobalTrade Ltd",323646.50,INR,2026-03-04,"INV-B1-073 Consulting",CREDIT,"Consulting"
B1-INV-074,INVOICE,"SET1-PAY-2026-0815-5","DataPipe Corp",328352.00,INR,2026-03-07,"INV-B1-074 License Revenue",CREDIT,"License Revenue"
B1-INV-075,INVOICE,"SET1-PAY-2026-0815-1","QuantumLeap Systems",333057.50,INR,2026-03-10,"INV-B1-075 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-076,INVOICE,"SET1-PAY-2026-0816-2","NexGen Solutions",337763.00,INR,2026-03-13,"INV-B1-076 Support Fees",CREDIT,"Support Fees"
B1-INV-077,INVOICE,"SET1-PAY-2026-0816-3","ClearPath AG",338860.00,INR,2026-03-16,"INV-B1-077 Project Payment",CREDIT,"Project Payment"
B1-INV-078,INVOICE,"SET1-PAY-2026-0816-4","BlueSky Tech",343565.50,INR,2026-03-19,"INV-B1-078 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-079,INVOICE,"SET1-PAY-2026-0816-5","Meridian Corp",348271.00,INR,2026-03-22,"INV-B1-079 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-080,INVOICE,"SET1-PAY-2026-0816-1","ZenFlow Inc",352976.50,INR,2026-04-15,"INV-B1-080 future dated invoice",CREDIT,"Services"
B1-INV-081,INVOICE,"SET1-PAY-2026-0817-2","Acme Corp",357682.00,GBP,2026-03-01,"INV-B1-081 foreign bill (GBP)",CREDIT,"Accounts Receivable"
B1-INV-082,INVOICE,"SET1-PAY-2026-0817-3","TechStart Inc",362387.50,INR,2026-03-04,"INV-B1-082 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-083,INVOICE,"SET1-PAY-2026-0817-4","GlobalTrade Ltd",367093.00,INR,2026-03-07,"INV-B1-083 Consulting",CREDIT,"Consulting"
B1-INV-084,INVOICE,"SET1-PAY-2026-0817-5","DataPipe Corp",368190.00,INR,2026-03-07,"INV-B1-084 License Revenue",CREDIT,"License Revenue"
B1-INV-085,INVOICE,"SET1-PAY-2026-0817-1","QuantumLeap Systems",372895.50,INR,2026-03-13,"INV-B1-085 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-086,INVOICE,"SET1-PAY-2026-0818-2","NexGen Solutions",377601.00,INR,2026-03-16,"INV-B1-086 Support Fees",CREDIT,"Support Fees"
B1-INV-087,INVOICE,"SET1-PAY-2026-0818-3","ClearPath AG",382306.50,INR,2026-03-19,"INV-B1-087 Project Payment",CREDIT,"Project Payment"
B1-INV-088,INVOICE,"SET1-PAY-2026-0818-4","BlueSky Tech",433453.44,INR,2026-03-22,"INV-B1-088 amended GST amount",CREDIT,"Wire Transfer"
B1-INV-089,INVOICE,"SET1-PAY-2026-0818-5","Meridian Corp",391717.50,INR,2026-03-25,"INV-B1-089 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-090,INVOICE,"SET1-PAY-2026-0818-1","ZenFlow Inc",396423.00,INR,2026-03-01,"INV-B1-090 Services",DEBIT,"Services"
B1-INV-091,INVOICE,"SET1-PAY-2026-0819-2","Acme Corp",397520.00,INR,2026-03-04,"INV-B1-091 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-092,INVOICE,"SET1-PAY-2026-0819-3","TechStart Inc",402225.50,INR,2026-03-07,"INV-B1-092 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-093,INVOICE,"SET1-PAY-2026-0819-4","GlobalTrade Ltd",406931.00,INR,2026-03-10,"INV-B1-093 Consulting",CREDIT,"Consulting"
B1-INV-094,INVOICE,"SET1-PAY-2026-0819-5","DataPipe Corp",411636.50,INR,2026-03-13,"INV-B1-094 License Revenue",CREDIT,"License Revenue"
B1-INV-095,INVOICE,"SET1-PAY-2026-0819-1","QuantumLeap Systems",416342.00,INR,2026-03-16,"INV-B1-095 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-096,INVOICE,"SET1-PAY-2026-0820-2","NexGen Solutions",421047.50,INR,2026-03-19,"INV-B1-096 Support Fees",CREDIT,"Support Fees"
B1-INV-097,INVOICE,"SET1-PAY-2026-0820-3","ClearPath AG",425753.00,INR,2026-03-22,"INV-B1-097 Project Payment",CREDIT,"Project Payment"
B1-INV-098,INVOICE,"SET1-PAY-2026-0820-4","BlueSky Tech",426850.00,INR,2026-03-22,"INV-B1-098 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-099,INVOICE,"","Meridian Corp",431555.50,INR,2026-03-01,"INV-B1-099 missing GST/Tax reference",CREDIT,"Vendor Payment"
B1-INV-100,INVOICE,"SET1-PAY-2026-0820-1","ZenFlow Inc",436261.00,INR,2026-03-04,"INV-B1-100 Services",CREDIT,"Services"
B1-INV-101,INVOICE,"SET1-PAY-2026-0821-2","Acme Corp",440966.50,INR,2026-03-07,"INV-B1-101 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-102,INVOICE,"SET1-PAY-2026-0821-3","TechStart Inc",445672.00,INR,2026-03-10,"INV-B1-102 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-103,INVOICE,"SET1-PAY-2026-0821-4","GlobalTrade Ltd",450377.50,INR,2026-03-13,"INV-B1-103 Consulting",CREDIT,"Consulting"
B1-INV-104,INVOICE,"SET1-PAY-2026-0821-5","DataPipe Corp",455083.00,INR,2026-03-16,"INV-B1-104 License Revenue",CREDIT,"License Revenue"
B1-INV-105,INVOICE,"SET1-PAY-2026-0821-1","QuantumLeap Systems",456180.00,INR,2026-03-19,"INV-B1-105 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-106,INVOICE,"SET1-PAY-2026-0822-2","NexGen Solutions",460885.50,INR,2026-03-22,"INV-B1-106 Support Fees",CREDIT,"Support Fees"
B1-INV-107,INVOICE,"SET1-PAY-2026-0822-3","ClearPath AG",465591.00,INR,2026-03-25,"INV-B1-107 Project Payment",CREDIT,"Project Payment"
B1-INV-108,INVOICE,"SET1-PAY-2026-0822-4","BlueSky Tech",470296.50,EUR,2026-03-01,"INV-B1-108 foreign bill (EUR)",DEBIT,"Wire Transfer"
B1-INV-109,INVOICE,"SET1-PAY-2026-0822-5","Meridian Corp",475002.00,INR,2026-03-04,"INV-B1-109 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-110,INVOICE,"SET1-PAY-2026-0822-1","ZenFlow Inc",537272.40,INR,2026-03-07,"INV-B1-110 amended GST amount",CREDIT,"Services"
B1-INV-111,INVOICE,"SET1-PAY-2026-0823-2","Acme Corp",484413.00,INR,2026-03-10,"INV-B1-111 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-112,INVOICE,"SET1-PAY-2026-0823-3","TechStart Inc",485510.00,INR,2026-03-10,"INV-B1-112 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-113,INVOICE,"SET1-PAY-2026-0823-4","GlobalTrade Ltd",490215.50,INR,2026-03-16,"INV-B1-113 Consulting",CREDIT,"Consulting"
B1-INV-114,INVOICE,"SET1-PAY-2026-0823-5","DataPipe Corp",494921.00,INR,2026-03-19,"INV-B1-114 License Revenue",CREDIT,"License Revenue"
B1-INV-115,INVOICE,"SET1-PAY-2026-0823-1","QuantumLeap Systems",499626.50,INR,2026-03-22,"INV-B1-115 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-116,INVOICE,"SET1-PAY-2026-0824-2","NexGen Solutions",504332.00,INR,2026-03-25,"INV-B1-116 Support Fees",CREDIT,"Support Fees"
B1-INV-117,INVOICE,"SET1-PAY-2026-0824-3","ClearPath AG",509037.50,INR,2026-03-01,"INV-B1-117 Project Payment",CREDIT,"Project Payment"
B1-INV-118,INVOICE,"SET1-PAY-2026-0824-4","BlueSky Tech",513743.00,INR,2026-03-04,"INV-B1-118 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-119,INVOICE,"SET1-PAY-2026-0824-5","Meridian Corp",514840.00,INR,2026-03-07,"INV-B1-119 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-120,INVOICE,"SET1-PAY-2026-0824-1","ZenFlow Inc",519545.50,INR,2026-04-15,"INV-B1-120 future dated invoice",CREDIT,"Services"
B1-INV-121,INVOICE,"SET1-PAY-2026-0825-2","Acme Corp",524251.00,INR,2026-03-13,"INV-B1-121 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-122,INVOICE,"SET1-PAY-2026-0825-3","TechStart Inc",528956.50,INR,2026-03-16,"INV-B1-122 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-123,INVOICE,"SET1-PAY-2026-0825-4","GlobalTrade Ltd",533662.00,INR,2026-03-19,"INV-B1-123 Consulting",CREDIT,"Consulting"
B1-INV-124,INVOICE,"SET1-PAY-2026-0825-5","DataPipe Corp",538367.50,INR,2026-03-22,"INV-B1-124 License Revenue",CREDIT,"License Revenue"
B1-INV-125,INVOICE,"SET1-PAY-2026-0825-1","QuantumLeap Systems",543073.00,INR,2026-03-25,"INV-B1-125 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-126,INVOICE,"SET1-PAY-2026-0826-2","NexGen Solutions",544170.00,INR,2026-03-01,"INV-B1-126 Support Fees",DEBIT,"Support Fees"
B1-INV-127,INVOICE,"SET1-PAY-2026-0826-3","ClearPath AG",548875.50,INR,2026-03-04,"INV-B1-127 Project Payment",CREDIT,"Project Payment"
